,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling
320,939989,10009686,2494,66747,83185,20798,838042,835322,24.956056310069954,948533.12,10031862.91
321,938767,9998088,2464,66747,83168,20598,838042,835159,29.19012149555555,948355.24,10031418.44
322,945765,10074477,2446,67415,83970,20398,846430,843195,34.31458840901387,948261.61,10031874.1
323,945219,10070061,2416,67522,83954,20198,847786,843038,31.279462901444788,948176.51,10032418.79
324,943149,10048920,2397,67414,83801,19998,846415,841522,29.013480378973416,948084.39,10032881.13
325,941854,10036278,2371,67414,83736,19798,846415,840864,27.309448431041133,947992.82,10033344.97
326,940608,10024101,2348,67414,83703,19598,846415,840542,26.033990500185027,947820.72,10032943.78
327,939377,10012190,2323,67414,83686,19398,846415,840369,25.07932499192709,947642.11,10032469.27
328,938177,10000388,2301,67414,83669,19198,846415,840192,24.939521956927305,947474.1,10032101.5
329,936963,9988562,2277,67414,83638,18998,846415,839880,24.77253278865799,947307.8,10031746.85
330,943884,10064899,2252,68087,84401,18798,854867,847630,29.793843601066545,947224.27,10032284.03
331,943564,10062676,2228,68210,84387,18598,856407,847489,27.896589484883407,947150.75,10032924.82
332,941381,10040451,2202,68084,84188,18398,854851,845489,26.48059559088078,946987.09,10032599.89
333,940120,10028053,2184,68084,84054,18198,854851,844181,25.419819809495728,946815.45,10032184.63
334,938902,10016118,2152,68084,83962,17998,854851,843230,24.627289465083194,946655.32,10031887.13
335,937673,10004148,2134,68084,83850,17807,854851,842118,25.433214945752255,946497.38,10031606.78
336,936432,9992135,2105,68084,83723,17616,854851,840854,26.107500498849806,946341.06,10031340.04
337,943411,10068641,2088,68771,84344,17438,863398,847089,31.205204322284583,946267.96,10031966.58
338,943075,10066210,2065,68897,84238,17260,864954,846019,28.958930415626483,946204.68,10032694.1
339,940880,10043976,2050,68770,83976,17098,863386,843411,27.28635757503347,946051.14,10032453.63
340,939642,10031762,2027,68770,83785,16936,863386,841509,26.02932287344486,945890.77,10032134.05
341,938402,10019539,2010,68770,83583,16786,863386,839458,25.091855979832015,945740.5,10031917.28
342,937169,10007610,1996,68770,83394,16636,863386,837590,24.387430632217008,945591.54,10031711.69
343,936011,9996153,1973,68770,83244,16486,863386,836080,27.34795917797874,945444.38,10031519.16
344,942974,10072755,1956,69453,83716,16336,872028,840788,32.457695105189075,945380.06,10032219.15
345,942563,10069540,1940,69565,83537,16186,873424,838980,29.902193887814363,945324.91,10033013.83
346,940431,10047731,1917,69451,83168,16036,872013,835289,27.99757155888539,945180.2,10032843.8
347,939188,10035708,1904,69451,82922,15886,872013,832828,26.5677332756314,945027.97,10032589.46
348,937971,10023619,1885,69451,82660,15736,872013,830219,25.497401165182765,944886.41,10032444.05
349,936749,10011821,1864,69451,82418,15586,872013,827806,24.698927536523108,944746.16,10032309.66
350,935588,10000295,1852,69451,82198,15436,872013,825583,28.471016681757575,944607.64,10032187.78
351,934367,9988386,1829,69451,81929,15286,872013,822885,33.31158905569755,944469.75,10032068.94
352,941382,10065452,1811,70148,82281,15136,880745,826449,38.5331897576042,944414.76,10032843.16
353,940894,10061494,1798,70260,82014,14986,882156,823784,34.46986765729069,944286.12,10032826.44
354,938914,10041376,1776,70147,81682,14836,880730,820439,31.42816708189225,944143.41,10032654.53
355,937722,10029551,1759,70147,81386,14686,880730,817483,29.145814108099685,944010.95,10032586.18
356,936507,10017682,1741,70147,81077,14536,880730,814390,27.4369790349401,943879.66,10032528.31
357,935269,10005583,1722,70147,80734,14386,880730,810986,26.156148110432863,943749.39,10032477.49
358,934123,9994265,1708,70147,80467,14236,880730,808276,26.511970879882867,943620.87,10032440.57
359,941111,10071121,1689,70848,80665,14086,889531,810339,31.637381991839124,943493.87,10032424.71
360,940790,10068775,1667,70977,80317,13936,891133,806842,29.300622163661274,943369.51,10032430.46
361,938565,10046189,1652,70848,79863,13786,889514,802330,27.553564097789994,943244.3,10032426.65
362,937321,10033929,1632,70848,79469,13636,889514,798364,26.244169938546257,943120.56,10032432.55
363,936114,10021997,1614,70848,79097,13486,889514,794636,25.262613134798062,942997.95,10032446.88
364,934885,10009972,1594,70848,78711,13336,889514,790740,24.5289816428661,942876.41,10032469.07
365,933701,9998266,1581,70848,78341,13186,889514,787079,28.038487440849433,942755.98,10032499.26
366,940684,10075097,1558,71555,78407,13036,898410,787684,33.166568248983026,942636.59,10032545.91
367,940233,10071683,1541,71671,77994,12886,899852,783550,30.45218371182088,942517.56,10032595.24
368,938152,10050235,1530,71554,77499,12745,898400,778592,28.42298871554268,942400.03,10032654.46
369,936905,10037942,1510,71554,77046,12604,898400,774026,26.902485510789873,942283.54,10032721.81
370,935699,10026152,1495,71554,76631,12476,898400,769856,25.7606825265732,942168.34,10032799.53
371,934523,10014472,1479,71554,76220,12348,898400,765723,24.9055263041518,942054.57,10032887.56
372,933365,10003109,1463,71554,75829,12236,898400,761817,29.260292084946848,941941.95,10032983.34
373,932233,9992032,1457,71569,75444,12124,898579,757946,33.51790936252374,941749.38,10032216.66
374,939279,10069395,1443,72288,75397,12024,907574,757527,38.75411297295551,941631.55,10032255.56
375,938824,10065827,1424,72402,74967,11924,909027,753202,34.653654685993956,941532.06,10032488.53
376,936863,10045610,1413,72285,74468,11824,907558,748168,31.577811635964395,941425.85,10032642.97
377,935655,10033609,1408,72285,73974,11724,907558,743219,29.27182678802474,941320.49,10032802.93
378,934475,10022085,1395,72285,73523,11624,907558,738683,27.542105385136203,941216.11,10032970.5
379,933260,10010140,1377,72285,73018,11524,907558,733655,26.24364951060521,941112.23,10033140.2
380,932104,9998666,1365,72285,72556,11424,907558,729023,27.78891687377592,940927.64,10032439.6
381,939134,10075974,1360,73011,72372,11324,916641,727158,32.91657883372513,940817.43,10032540.32
382,938779,10073318,1347,73128,71865,11224,918110,722075,30.274696831968683,940726.51,10032846.07
383,936642,10051480,1330,73010,71268,11124,916626,716134,28.29952766317024,940627.19,10033059.31
384,935452,10039731,1317,73010,70759,11024,916626,710971,26.818655730738747,940528.94,10033279.8
385,934281,10028096,1308,73010,70248,10924,916626,705863,25.70463335190927,940431.94,10033509.16
386,933154,10016935,1298,73010,69781,10824,916626,701160,24.874400311045704,940336.16,10033747.86
387,932016,10005699,1288,73010,69302,10724,916626,696319,28.97143899572567,940159.88,10033116.62
388,930876,9994589,1269,73026,68801,10624,916810,691363,32.93561262174639,939977.71,10032418.72
389,937917,10072052,1259,73752,68514,10524,925965,688456,38.16362254240879,939887.42,10032711.65
390,937494,10068564,1251,73872,67974,10424,927451,683042,34.21506299665684,939805.89,10033095.24
391,935466,10047918,1239,73751,67346,10324,925949,676766,31.258134095439356,939717.38,10033399.7
392,934250,10035802,1222,73751,66749,10224,925949,670735,29.038327732830282,939629.35,10033707.5
393,933083,10024348,1209,73751,66207,10124,925949,665315,27.376088376168063,939541.87,10034017.83
394,931882,10012452,1202,73751,65618,10024,925949,659399,26.130160452529637,939373.12,10033450.93
395,930727,10001026,1194,73751,65067,9924,925949,653889,28.29148087151262,939198.18,10032813.98
396,929573,9989547,1177,73751,64513,9824,925949,648274,30.211830437711043,939032.99,10032276.14
397,936586,10066975,1159,74487,64081,9724,935199,643979,35.39223690140234,938950.59,10032637.03
398,936238,10064300,1152,74606,63515,9624,936701,638271,32.13869342867719,938877.86,10033097.45
399,934177,10043151,1144,74483,62881,9524,935183,631887,29.709963935019175,938797.52,10033473.01
400,932992,10031363,1132,74483,62325,9424,935183,626300,27.88353085772318,938717.57,10033849.9
401,931817,10019694,1110,74483,61753,9324,935183,620584,26.520452747447354,938556.89,10033352.16
402,930654,10008142,1102,74483,61191,9224,935183,614931,25.498793398182848,938389.74,10032781.65
403,929502,9996877,1095,74483,60615,9124,935183,609148,25.011786980176357,938232.39,10032313.05
404,936529,10074489,1084,75230,60119,9024,944531,604159,30.109219351535764,938158.11,10032744.76
405,936289,10072889,1063,75367,59554,8924,946235,598489,28.182909829811074,938094.11,10033283.37
406,934134,10050560,1052,75227,58963,8824,944513,592506,26.745080036429496,938021.58,10033725.17
407,932929,10038626,1048,75227,58368,8724,944513,586583,25.669497050222887,937949.48,10034169.8
408,931741,10026998,1038,75227,57785,8624,944513,580714,24.859365909508828,937796.22,10033738.38
409,930569,10015297,1016,75227,57212,8524,944513,574906,24.255476266994005,937636.38,10033231.68
410,929419,10003884,1004,75227,56672,8424,944513,569513,28.42920677155197,937486.26,10032826.06
411,928351,9993319,998,75243,56107,8324,944705,563818,31.19453320254168,937338.32,10032438.63
412,935370,10070902,990,76000,55579,8224,954154,558538,36.40955466614781,937273.56,10032953.99
413,934989,10067833,976,76122,55039,8124,955689,553134,32.91553101862227,937217.56,10033559.75
414,933010,10047440,954,75998,54491,8024,954138,547606,30.3041845738107,937153.87,10034079.74
415,931851,10035851,948,75998,53947,7924,954138,542134,28.343077790887243,937008.97,10033721.48
416,930678,10024171,940,75998,53403,7824,954138,536712,26.870293166099664,936857.43,10033287.87
417,929512,10012793,929,75998,52872,7724,954138,531342,25.769711518028785,936715.34,10032953.96
418,928391,10001542,908,75998,52344,7633,954138,526028,27.039742410227184,936574.59,10032630.47
419,927252,9990223,899,75998,51821,7542,954138,520771,28.121812371878715,936435.03,10032315.33
420,934320,10068176,897,76760,51304,7464,963686,515562,33.32796070665607,936378.34,10032900.23
421,934018,10066165,889,76883,50790,7386,965237,510409,30.61131143908296,936330.85,10033581.0
422,931938,10044756,875,76758,50283,7324,963676,505304,28.577720463254987,936192.58,10033283.79
423,930820,10033540,867,76758,49777,7262,963676,500250,27.058489286433282,936048.59,10032918.58
424,929719,10022479,862,76758,49281,7212,963676,495246,25.916083295683922,935914.29,10032654.17
425,928582,10011145,858,76758,48785,7162,963676,490293,25.055303869906034,935781.57,10032402.84
426,927486,10000273,853,76758,48300,7112,963676,485387,24.561371971413227,935650.35,10032164.56
427,926371,9989177,849,76758,47820,7062,963676,480530,24.123638714909397,935520.29,10031934.43
428,933442,10067456,844,77523,47336,7012,973318,475727,29.181369593003396,935472.94,10032605.11
429,933249,10066272,838,77664,46865,6962,975071,470970,27.504078599414832,935435.8,10033382.21
430,931112,10044153,823,77522,46399,6912,973300,466264,26.25253373947709,935308.08,10033174.75
431,929980,10032924,819,77522,45932,6862,973300,461605,25.314331961250794,935172.24,10032877.23
432,928859,10021598,813,77522,45476,6812,973300,456988,24.616650258491745,935047.02,10032688.7
433,927710,10010007,810,77522,45022,6762,973300,452420,24.08609512092451,934922.92,10032508.24
434,926636,9999291,803,77522,44567,6712,973300,447898,28.297357744990187,934800.26,10032339.97
435,933723,10077750,799,78297,44124,6662,983042,443419,33.48525336880689,934760.76,10033075.99
436,933329,10074726,797,78425,43683,6612,984618,438985,30.735419871994452,934729.73,10033901.9
437,931352,10054290,793,78297,43244,6562,983026,434595,28.68357986925506,934609.14,10033758.39
438,930163,10042484,777,78297,42817,6512,983026,430253,27.143308208174357,934480.02,10033521.13
439,928962,10030590,770,78297,42383,6462,983026,425950,25.98784596299772,934360.84,10033387.27
440,927846,10019186,766,78297,41963,6412,983026,421692,25.124271482446893,934242.88,10033261.51
441,926721,10008103,761,78297,41545,6362,983026,417478,24.47453360627034,934126.07,10033147.15
442,925659,9997503,753,78297,41127,6312,983026,413302,27.75047857343695,934010.97,10033046.08
443,932745,10075816,748,79080,40713,6262,992867,409167,32.901936471974096,933978.31,10033842.71
444,932425,10073371,747,79207,40312,6212,994459,405073,30.302791891487622,933872.82,10033848.87
445,930386,10052352,745,79079,39905,6162,992851,401023,28.363191738924066,933751.05,10033676.99
446,929251,10041055,738,79079,39504,6112,992851,397014,26.907428360280235,933639.25,10033610.23
447,928109,10029864,725,79079,39110,6062,992851,393047,25.813805691575162,933528.46,10033551.79
448,926993,10018580,716,79079,38719,6012,992851,389120,24.997609170642157,933418.68,10033501.4
449,925890,10007411,712,79079,38334,5962,992851,385231,24.382683911739228,933310.09,10033457.3
450,924822,9996735,705,79079,37951,5912,992851,381380,25.962793048530035,933202.43,10033421.7
451,931905,10075275,699,79871,37571,5862,1002792,377564,31.07403183865951,933177.81,10034290.59
452,931656,10073436,697,79999,37193,5812,1004400,373789,28.938217272557594,933080.55,10034370.43
453,929676,10052777,696,79868,36821,5762,1002776,370053,27.342795633819332,932968.37,10034283.26
454,928510,10041359,689,79868,36451,5712,1002776,366357,26.14532737307382,932864.33,10034283.09
455,927376,10030044,679,79868,36092,5662,1002776,362697,25.24552787338967,932760.87,10034288.02
456,926236,10018836,669,79868,35730,5612,1002776,359073,24.57551262387376,932658.16,10034299.56
457,925163,10007937,664,79868,35373,5562,1002776,355484,25.28060360329241,932557.1,10034323.1
458,924075,9996958,655,79868,35020,5512,1002776,351932,25.85984674948184,932456.62,10034350.03
459,931197,10075648,652,80671,34668,5462,1012817,348410,30.992960695197382,932357.48,10034395.3
460,930963,10074153,647,80818,34322,5412,1014641,344923,28.880102581198702,932259.21,10034449.08
461,928902,10052690,644,80668,33978,5362,1012799,341470,27.307211019829424,932162.58,10034514.09
462,927778,10041346,643,80668,33639,5312,1012799,338057,26.129166501060613,932067.15,10034588.26
463,926658,10030309,637,80668,33304,5262,1012799,334677,25.238532210621887,931972.59,10034671.38
464,925533,10019166,624,80668,32970,5212,1012799,331333,24.578412726834824,931879.07,10034763.32
465,924398,10007951,615,80668,32642,5162,1012799,328020,24.080319934044603,931786.04,10034860.17
466,923347,9997242,608,80668,32314,5112,1012799,324744,24.035305158565045,931612.67,10034081.62
467,930485,10076112,602,81478,31993,5062,1022940,321498,29.19219995176163,931515.19,10034125.91
468,930275,10074799,597,81624,31668,5012,1024782,318283,27.53393807447455,931436.42,10034371.55
469,928194,10053106,594,81475,31355,4962,1022922,315101,26.300804961478402,931349.31,10034523.19
470,927093,10041995,594,81475,31044,4912,1022922,311951,25.42688249348732,931263.25,10034681.62
471,925977,10031012,591,81475,30730,4862,1022922,308833,24.719981364700327,931177.79,10034847.02
472,924922,10020536,580,81475,30421,4812,1022922,305746,24.192418735740567,931093.36,10035021.29
473,923813,10009560,565,81475,30121,4762,1022922,302691,23.795908406222573,931009.16,10035196.57
474,922765,9999083,558,81475,29820,4712,1022922,299664,28.694253426427153,930844.02,10034493.45
475,929872,10078066,553,82290,29519,4662,1033163,296668,33.875177966637125,930754.5,10034615.84
476,929693,10076892,550,82440,29223,4612,1035023,293704,31.05571911911418,930682.8,10034928.66
477,927644,10055340,544,82289,28933,4562,1033144,290768,28.943684831138913,930602.69,10035145.97
478,926532,10044077,544,82289,28642,4512,1033144,287860,27.364480041264635,930523.26,10035365.89
479,925422,10033122,543,82289,28355,4462,1033144,284981,26.174760893017442,930444.88,10035595.71
