,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
72,971533,9980661,249212,625200,621043,39.814129635407134,52.90109014477698,,,,
73,975657,10028319,246726,631200,626748,47.00584449348883,51.70642894283772,,,,
74,972875,10002441,244276,631076,626500,40.68476311695206,51.70642894283772,,,,
75,970345,9979042,241833,631199,626496,47.973789718539614,51.70642894283772,,,,
76,974480,10026882,239433,637500,632256,55.806589910552866,61.38724890160816,,,,
77,971714,10001089,237035,637500,632011,47.271388056256825,61.38724890160816,,,,
78,969181,9977711,234654,637249,632124,51.31277181444954,56.4440489958945,,,,
79,973354,10025851,232304,643140,638202,59.35994703464951,65.29594173811446,,,,
80,970568,9999803,229968,642895,638075,50.14074910096659,65.29594173811446,,,,
81,974722,10047748,227668,648810,643965,58.1489409696367,63.963835066600375,,,,
82,971941,10021641,225382,648552,643719,49.05266958264921,63.963835066600375,,,,
83,969412,9998259,223132,648675,643460,43.0621886200507,63.963835066600375,,,,
84,973523,10046303,220896,654894,648892,50.531232563439026,55.584355819782935,,,,
85,970760,10020524,218696,654765,648400,43.33118138703652,55.584355819782935,,,,
86,968251,9997284,216503,654760,648887,39.51943867185634,55.584355819782935,,,,
87,972398,10045360,214353,661290,655358,46.73436173878654,51.407797912665195,,,,
88,969651,10019512,212205,661290,655358,40.494107659484285,51.407797912665195,,,,
89,967074,9995699,210074,661159,655223,37.105599471204975,51.407797912665195,,,,
90,971266,10044222,207974,667774,661517,44.169618847699475,48.58658073246943,,,,
91,968514,10018547,205888,667905,661385,38.56054746910794,48.58658073246943,,,,
92,966001,9994994,203838,667501,661516,35.68283155937386,48.58658073246943,,,,
93,970173,10043053,201795,673373,668128,42.61530870699031,46.876839577689346,,,,
94,967442,10017201,199795,672978,668128,37.43052541739007,46.876839577689346,,,,
95,964904,9993791,197797,673370,667854,34.53910449931287,46.876839577689346,,,,
