,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
25,1000183,10017836,399247,546782,510813,40.58231149462841,65.81743915619288,,,,
26,996919,9987815,395253,546666,509426,36.26742145165913,65.81743915619288,,,,
27,1000857,10032617,391299,552117,512451,43.098772125725475,53.82843247838531,,,,
28,998107,10007941,387394,552233,511772,38.12743479899209,53.82843247838531,,,,
29,994850,9977896,383523,552116,510408,41.30186108997272,53.82843247838531,,,,
30,998819,10023142,379681,557626,513502,48.49665175379603,65.38672680078088,,,,
31,996079,9998583,375887,557743,512864,42.167181552777194,65.38672680078088,,,,
32,1000048,10043944,372133,563326,516042,49.70141042113861,61.013469119389875,,,,
33,997313,10019332,368409,563446,515426,43.023232957096894,61.013469119389875,,,,
34,994077,9989553,364719,563325,513990,38.003891954289905,61.013469119389875,,,,
35,998076,10035406,361077,568976,517019,45.01643835287372,65.41563867545055,,,,
36,995340,10010726,357473,569097,516215,39.46897616349922,65.41563867545055,,,,
37,992158,9981484,353900,568975,514928,40.73545324202674,65.41563867545055,,,,
38,996176,10027666,350362,574676,518023,48.01949236948906,55.113373575128136,,,,
39,993513,10003621,346861,574798,517371,41.67562370843142,55.113373575128136,,,,
