,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
494,887844,10056998,3693,1919114,23721,72.55180065322712,85.24478464104914,892047.72,10022456.23,50.180085252383115,68.76951600753729
495,885958,10037142,3643,1919114,23482,60.40403740580819,85.24478464104914,891881.38,10022279.46,49.9422030187633,68.58728950705395
496,884328,10019651,3593,1918312,23246,64.8137645191776,74.6690434151906,891719.65,10022142.5,49.89590839342667,68.29930559431203
497,882425,9999330,3543,1917518,23016,55.58843433391093,74.6690434151906,891558.02,10021998.71,49.867787694257,68.01132168157011
498,887456,10058554,3493,1935856,22788,64.39270641538052,73.475609003623,891466.31,10022652.62,49.88883364711625,68.03373850156844
499,885664,10039213,3443,1936271,22562,54.27680829254805,73.475609003623,891307.18,10022532.68,49.71632421968253,67.87939310108247
500,884095,10022472,3393,1935492,22337,55.76622897852548,73.475609003623,891152.97,10022459.01,49.675436093484386,67.72504770059649
501,882135,10001562,3343,1934720,22116,54.8167159112208,73.475609003623,890998.64,10022377.59,49.705682871223004,67.57070230011053
502,880166,9980869,3293,1933956,21899,54.304482481135196,73.475609003623,890844.44,10022294.23,49.652585997415784,67.41635689962455
503,885186,10040550,3243,1951783,21683,63.000243194400255,79.18624001689649,890691.2,10022226.74,49.595897359800745,67.37751578751883
504,883328,10020609,3193,1951035,21468,53.37764256449748,79.18624001689649,890539.15,10022167.36,49.5556838196567,67.33867467541312
505,881701,10003536,3143,1951776,21255,62.12190804305993,79.18624001689649,890389.03,10022124.33,49.53714543423121,67.3601404863326
506,879800,9983144,3093,1951776,21043,70.810259279647,79.18624001689649,890240.04,10022089.1,49.70332487391497,67.38160629725209
507,884890,10043366,3043,1971293,20831,80.72379455968064,96.96334051146047,890093.08,10022079.53,49.882374883351524,67.63087759838402
508,883063,10023667,2993,1971293,20625,66.5339767401596,96.96334051146047,889947.51,10022076.19,50.017582325043,67.88014889951596
509,881455,10006181,2943,1970081,20420,66.20803063989743,96.96334051146047,889803.26,10022080.66,50.167391764083334,68.12942020064789
510,879523,9985561,2893,1968882,20217,63.80840291261196,96.96334051146047,889660.15,10022095.52,50.32509205004648,68.37869150177981
511,884556,10045273,2843,1986194,20015,73.20794091923248,90.95477400159066,889518.25,10022131.31,50.494584800109145,68.57496589569344
512,882670,10025437,2793,1985019,19814,61.03296196995472,90.95477400159066,889377.58,10022178.17,50.62388900699725,68.77124028960706
513,881008,10008106,2743,1985397,19615,56.633670568834695,90.95477400159066,889237.7,10022233.09,50.74009867097289,68.96751468352069
514,879091,9987564,2693,1984620,19420,51.33784955725307,90.95477400159066,889099.1,10022297.87,50.84510359248377,69.16378907743432
515,884171,10047652,2643,2002924,19229,59.88989789398467,75.63649602131736,888961.7,10022384.8,50.958520275286816,69.29534761758141
516,882322,10027608,2250,2002163,19040,50.91760846860101,75.63649602131736,888825.86,10022479.24,51.044215683471336,69.42690615772852
517,880720,10010342,2207,2001657,18855,56.34280012300286,67.29772761075579,888691.47,10022582.82,51.10605366680205,69.47507701376999
518,878869,9990198,2066,2000409,18671,49.39467677936871,67.29772761075579,888489.23,10021905.23,51.0145531729175,69.41417965677378
519,883586,10047160,653,2018767,18487,57.775898326416836,66.96477138461354,888353.88,10022005.86,51.09400059955961,69.34995273751613
520,881341,10024431,150,2018784,18306,49.32822724675815,66.96477138461354,888213.81,10022064.06,51.145073868237766,69.28572581825848
521,879259,10003034,0,2017514,18127,51.100132726742885,56.312997583057125,888072.73,10022113.5,51.24672338607943,69.11498116098528
522,877303,9982059,0,2015865,17951,45.46297121954856,56.312997583057125,887862.65,10021372.03,51.214946439946196,69.05211595860514
523,882331,10041447,0,2033610,17776,53.54132252417888,68.32886588289064,887722.55,10021431.32,51.32610403121014,69.10940943922334
524,880500,10021823,0,2032418,17602,46.21942029479786,68.32886588289064,887581.42,10021475.72,51.40057776405213,69.16670291984154
525,878884,10004810,0,2033597,17428,48.03651585738983,53.163984994147285,887443.37,10021552.99,51.41286295056685,69.07234759157231
526,877067,9985178,0,2033597,17255,42.12367013559284,53.163984994147285,887237.55,10020849.3,51.284691532824105,68.9051884976473
527,882147,10045759,0,2053184,17082,49.97461885038628,64.24793856458723,887102.08,10020956.04,51.3130947021197,68.84886893942668
528,880319,10026169,0,2052813,16912,43.4955287488836,64.24793856458723,886965.98,10021049.17,51.32427795941821,68.79254938120606
529,878739,10009298,0,2052770,16742,51.45271725079789,64.24793856458723,886833.98,10021182.77,51.42152045246485,68.73622982298544
530,876841,9988907,0,2052364,16573,60.31658348475716,64.24793856458723,886633.51,10020528.06,51.529766743549324,68.74284822011724
531,881922,10049326,0,2072082,16404,69.50747976576841,86.20227109734313,886503.19,10020682.57,51.7941526090741,68.9690099425766
532,880112,10029863,0,2071684,16236,58.14982913302714,86.20227109734313,886373.11,10020834.67,51.96105216355291,69.19517166503597
533,878518,10012897,0,2071184,16071,65.61424415067468,86.20227109734313,886246.27,10021018.78,52.134030801982256,69.42133338749534
534,876638,9992502,0,2070299,15907,72.70579776800729,86.20227109734313,886050.76,10020411.97,52.29543400214057,69.59305530775679
535,881744,10053122,0,2089246,15748,82.78794388609901,95.40551057786273,885925.63,10020615.08,52.639698863884334,69.85680962282343
536,879930,10033623,0,2088379,15590,68.10758539190043,95.40551057786273,885800.55,10020810.81,52.88306177854487,70.12056393789007
537,878328,10016601,0,2087990,15433,70.93183199639726,78.7147935029624,885679.15,10021044.56,53.172974814212566,70.21741108220772
538,876494,9996687,0,2086755,15279,59.92035150697921,78.7147935029624,885489.4,10020494.27,53.27496073947722,70.36590976568245
539,881569,10056823,0,2106031,15126,69.06026460159215,86.21847933324321,885369.71,10020750.54,53.53312287466337,70.58944530745998
540,879740,10037184,0,2105243,14973,57.86515524747195,86.21847933324321,885248.72,10020987.14,53.71208539422673,70.81298084923752
541,878147,10020357,0,2105629,14824,64.23066193435088,86.21847933324321,885131.67,10021265.51,53.900720342009244,71.11783642945643
542,876244,10000017,0,2105239,14680,69.9772532709496,86.21847933324321,884945.22,10020750.05,54.06653241821749,71.29892956605221
543,874359,9979873,0,2104853,14537,76.08882872118355,86.21847933324321,884759.61,10020242.63,54.36673448792885,71.48002270264797
544,879526,10041094,0,2125134,14394,86.40829340055565,97.03395116109986,884644.62,10020543.94,54.817550966388424,71.76927055752229
545,877777,10022418,0,2124756,14253,70.83115193052572,97.03395116109986,884531.72,10020863.43,55.03572843043039,72.05851841239662
546,876112,10004494,0,2123933,14113,80.75397278539103,97.03395116109986,884352.47,10020417.02,55.270065541638935,72.30245585406776
547,874254,9984318,0,2122747,13978,90.65035660903669,97.03395116109986,884173.87,10019971.61,55.68709875215099,72.5463932957389
548,879408,10045177,0,2141631,13847,102.02246721236811,121.54913165399974,884064.13,10020316.12,56.223462442458555,73.03548254233903
549,877663,10026321,0,2140468,13717,82.5606532261775,121.54913165399974,883956.52,10020680.04,56.582969949581965,73.52457178893916
550,876014,10008880,0,2140395,13587,76.46785979377124,121.54913165399974,883782.64,10020281.68,56.80012731477989,74.04334736852721
551,874141,9988654,0,2139183,13457,69.89342462182469,121.54913165399974,883609.11,10019884.68,57.02876524599121,74.56212294811525
552,879271,10049376,0,2158173,13327,79.78046950782424,98.58985510563468,883503.98,10020275.69,57.323731003454085,74.97122668076283
553,877450,10029796,0,2156985,13201,65.89414107854601,98.58985510563468,883400.14,10020674.66,57.54419574180779,75.3803304134104
554,875893,10013166,0,2157708,13076,62.936121622159746,98.58985510563468,883231.02,10020319.96,57.65571592884701,75.76632152781686
555,874030,9993027,0,2157259,12952,58.81804513761112,98.58985510563468,883062.13,10019960.42,57.795912639876235,76.15231264222331
556,879145,10053812,0,2177942,12829,67.9108819879349,84.92817922398753,882961.66,10020390.39,58.00749781090648,76.48138474041832
557,877341,10034388,0,2177502,12707,57.007754872891724,84.92817922398753,882862.46,10020831.26,58.16175457067299,76.81045683861333
558,875737,10017208,0,2177938,12586,59.463076261095,66.11921215645465,882697.38,10020512.77,58.26286591282464,76.91437888040733
559,873930,9997692,0,2177938,12466,50.814936944349874,66.11921215645465,882532.8,10020194.55,58.341199826097274,77.0183009222013
560,879060,10058672,0,2198124,12346,59.32861888048316,69.27278693513651,882435.71,10020658.99,58.479321330257754,77.19508202996587
561,877256,10039230,0,2197336,12226,50.55610924744748,69.27278693513651,882339.84,10021134.28,58.57832166416182,77.37186313773043
562,875674,10022427,0,2197231,12106,44.99518110913933,69.27278693513651,882178.26,10020852.89,58.54464411803092,77.50497027789348
563,873913,10003375,0,2196355,11987,43.60158086096297,69.27278693513651,882017.87,10020578.33,58.55828199828589,77.63807741805651
564,872053,9983310,0,2195487,11868,42.21678158051685,69.27278693513651,881856.37,10020288.06,58.587837257426216,77.77118455821955
565,877195,10044371,0,2215723,11749,50.11023631098953,64.44793409583176,881765.12,10020807.33,58.63298314905826,77.85604316998953
566,875460,10025641,0,2214872,11631,43.652588131117405,64.44793409583176,881606.3,10020547.64,58.532723762334484,77.85130756160147
567,873805,10007798,0,2214326,11513,46.45352223273464,52.97759949679724,881449.81,10020311.33,58.53498244239474,77.73186860722309
568,872003,9988228,0,2212952,11397,41.67220274325327,52.97759949679724,881292.03,10020052.57,58.53088130768422,77.6124296528447
569,877135,10049167,0,2233254,11282,49.53311190283121,63.79586589250694,881205.08,10020611.68,58.63999710939726,77.6011733624234
570,875355,10029857,0,2232347,11167,43.26897558062525,63.79586589250694,881050.07,10020384.52,58.61030904266726,77.64043603118743
571,873802,10013390,0,2232783,11053,47.6026323735799,56.48324918169087,880898.43,10020193.63,58.67982892780532,77.60657253284332
572,872003,9994029,0,2232325,10940,42.01005794327141,56.48324918169087,880745.77,10019988.73,58.616147777166645,77.57270903449918
573,877185,10055777,0,2253730,10827,49.9074868835252,57.28195490977805,880664.52,10020609.34,58.54472099015938,77.54683259343594
574,875466,10037313,0,2253277,10715,43.47966148416979,57.28195490977805,880515.87,10020451.14,58.320015094525424,77.29814705062738
575,873964,10021133,0,2253324,10607,45.03746940169691,49.62605474807245,880371.18,10020331.82,58.21601823858805,76.97290250620175
576,872164,10001590,0,2252926,10500,40.30910075425582,49.62605474807245,880225.3,10020194.9,58.10168505576663,76.64765796177613
577,870378,9982392,0,2253320,10393,44.172058508402316,52.17509806504217,880081.25,10020075.04,58.07080400317161,76.34790385052021
578,875590,10044536,0,2275854,10287,52.20291715753761,66.85935098911743,879938.97,10019984.36,58.03826924724838,76.31137189847038
579,873825,10025378,0,2275854,10183,45.58366627346882,66.85935098911743,879797.94,10019903.62,58.018431934139336,76.27483994642056
580,871994,10005709,0,2275854,10081,47.97959841513,53.97247654837827,879655.44,10019803.59,57.98232832066478,76.21253170172399
581,870220,9986620,0,2275854,9979,42.22120935640365,53.97247654837827,879514.12,10019716.57,57.94836260397622,76.15022345702744
582,875364,10048048,0,2298613,9877,50.11534064753272,59.19247614737846,879374.15,10019652.83,57.912456345792705,76.13124142271865
583,873580,10028785,0,2298613,9776,43.6874136592116,59.19247614737846,879234.92,10019591.44,57.886797226229135,76.11225938840987
584,872026,10012042,0,2298613,9676,42.70337963481013,59.19247614737846,879097.09,10019541.13,57.893071222978286,76.09327735410108
585,870188,9992333,0,2298613,9577,41.16374357791785,59.19247614737846,878959.86,10019494.11,57.82497077378165,76.09301020828497
586,875337,10053986,0,2321598,9483,49.01164386406282,63.190389135098215,878823.57,10019467.34,57.752995618743725,76.01118736321936
587,873592,10034875,0,2321598,9389,42.82659461379615,63.190389135098215,878688.96,10019456.0,57.69542730542044,75.92936451815378
588,872046,10018368,0,2321180,9296,39.463606132815976,63.190389135098215,878556.89,10019467.17,57.660200345658986,75.84754167308817
589,870256,9998864,0,2320766,9205,43.00677819275397,50.471875192298654,878425.74,10019486.04,57.60698817397409,75.76469107493385
590,875478,10061157,0,2343975,9114,38.76001303438695,50.471875192298654,878296.03,10019528.65,57.42866384952844,75.5512223975622
591,873628,10041127,0,2343561,9024,36.41495975965598,50.471875192298654,878166.93,10019576.47,57.304025970230384,75.33775372019055
592,871940,10022992,0,2343971,8937,43.7229780016093,50.471875192298654,878038.88,10019629.37,57.18200920742186,75.1242850428189
593,870122,10003278,0,2343971,8851,51.69033378243856,50.471875192298654,877912.35,10019691.54,57.06706636270376,74.91081636544726
594,868327,9983866,0,2343971,8765,60.11967927154601,50.471875192298654,877717.18,10018960.22,56.94274514888695,74.56308727095976
595,873521,10046035,0,2367410,8679,69.30588496135285,84.3489073523847,877592.81,10019049.15,57.03176362444239,74.55412849807311
596,871799,10027625,0,2367410,8594,58.05112528995283,84.3489073523847,877467.52,10019128.89,56.96413723215015,74.65092713744507
597,870286,10011138,0,2366929,8509,62.77808735046658,73.00743480876054,877346.13,10019246.97,57.036033762315704,74.63431105138076
598,868508,9991647,0,2366453,8427,53.58908516820804,73.00743480876054,877156.65,10018577.9,56.92799754984398,74.62962930943215
599,873708,10053756,0,2389095,8349,62.33106086392758,77.75272482427005,877037.09,10018723.33,57.008540075557775,74.67240046763862
600,871988,10035139,0,2388589,8272,52.81993385498944,77.75272482427005,876916.02,10018850.0,56.97907712432241,74.7151716258451
601,870328,10017250,0,2388130,8195,46.88460468061468,77.75272482427005,876797.95,10019006.88,56.899756012016354,74.75794278405158
602,868538,9997780,0,2387180,8118,46.35528674620745,77.75272482427005,876681.67,10019175.99,56.82026405466708,74.80071394225806
603,873706,10059433,0,2409169,8041,54.57912442454862,69.59544212098773,876566.87,10019364.82,56.736052866968556,74.70480596329898
604,871980,10040519,0,2408237,7966,47.037216095429244,69.59544212098773,876453.39,10019563.92,56.672648602277874,74.60889798433989
605,870462,10024261,0,2408673,7892,55.31561283721619,69.59544212098773,876341.0,10019771.17,56.60458565021944,74.5129900053808
606,868696,10005146,0,2408192,7819,64.42214569845822,69.59544212098773,876229.96,10019991.19,56.54070451440755,74.41708202642172
607,866949,9986091,0,2407716,7747,74.13030190371913,69.59544212098773,876050.55,10019418.44,56.47476958784794,74.14340304251701
608,872156,10048469,0,2430852,7676,84.33321515963111,102.45739763970113,875941.48,10019666.46,56.65276197204266,74.19834361379941
609,870439,10029861,0,2430385,7605,69.32847212669544,102.45739763970113,875831.32,10019903.26,56.68396638691064,74.25328418508182
610,869042,10014676,0,2430351,7535,76.88148525542572,102.45739763970113,875726.51,10020194.41,56.81469721033878,74.30822475636424
611,867242,9995216,0,2429860,7465,83.69611467807124,102.45739763970113,875553.37,10019693.84,56.919578947927164,74.42325099274535
612,872466,10057601,0,2453194,7395,94.59859609424196,106.73994144431026,875451.33,10020015.48,57.25523528917003,74.58110266717256
613,870737,10038840,0,2452713,7325,77.03006409195805,106.73994144431026,875348.62,10020322.82,57.45919922440126,74.73895434159975
614,869235,10022512,0,2452202,7256,72.05353586736508,106.73994144431026,875250.06,10020672.3,57.66635608750238,74.89680601602696
615,867416,10002523,0,2451225,7187,66.61985095706007,106.73994144431026,875082.51,10020221.01,57.733655618133135,75.20784047025688
616,865616,9982884,0,2450258,7118,62.346535966865396,106.73994144431026,874915.45,10019773.77,57.84794489311577,75.51887492448681
617,870805,10044917,0,2472851,7050,71.71586289886328,89.33128916133592,874816.3,10020119.52,58.00167552087438,75.73921053999261
618,869099,10026242,0,2471904,6982,59.98559016636103,89.33128916133592,874718.6,10020479.96,58.10758465474431,75.95954615549842
619,867600,10010037,0,2471897,6916,64.80535601336281,75.27527258453364,874558.74,10020108.73,58.17787923161377,76.04265116749761
620,865883,9991126,0,2470961,6851,55.58272423435671,75.27527258453364,874404.16,10019775.68,58.24042420148976,76.12575617949682
621,871105,10053831,0,2495675,6786,64.47672043029972,80.89151065187185,874322.62,10020283.65,58.374190078525324,76.37154131018497
622,869388,10035298,0,2495675,6722,54.44778681093047,80.89151065187185,874243.47,10020816.04,58.46403823443915,76.61732644087311
623,867931,10019538,0,2494562,6659,49.616207759208756,80.89151065187185,874099.47,10020596.95,58.42478708678945,76.74295288856293
624,866143,9999971,0,2493460,6596,44.47730326666861,80.89151065187185,873955.9,10020378.43,58.40736591650816,76.86857933625274
625,871369,10062223,0,2516215,6534,52.56678669786233,67.32609273733559,873880.75,10020952.56,58.45266862491289,77.01020041368461
626,869657,10043460,0,2515135,6476,45.51660063513208,67.32609273733559,873806.65,10021535.38,58.48659792990828,77.1518214911165
627,868188,10027473,0,2515688,6419,42.20083876514951,67.32609273733559,873667.06,10021352.52,58.40886012905591,77.18260303284399
628,866425,10008346,0,2515177,6362,40.766731406747724,67.32609273733559,873528.12,10021174.29,58.38157215563455,77.21338457457146
629,864672,9988998,0,2514672,6306,39.652916679941015,67.32609273733559,873387.45,10020971.29,58.26357414992598,77.24416611629894
630,869908,10051355,0,2538822,6251,47.403679998405124,61.36212546870523,873318.12,10021595.77,58.13444511506246,77.21530798534012
631,868196,10032728,0,2538327,6198,41.65509742763213,61.36212546870523,873180.86,10021429.79,57.855921291681106,76.96690652905374
632,866722,10017025,0,2538351,6145,45.49989218744647,53.54207893654031,873046.96,10021301.41,57.7294219222253,76.64030460744571
633,865013,9998295,0,2537889,6092,40.69861528570957,53.54207893654031,872911.91,10021155.39,57.480265633575655,76.31370268583768
634,870256,10061141,0,2563268,6039,48.515679050853784,56.699224587843275,872848.09,10021841.78,57.23836444640412,76.01867222074269
635,868613,10043157,0,2563268,5986,42.48680636911962,56.699224587843275,872716.78,10021742.13,56.83535307123432,75.6316093608425
636,867012,10025716,0,2562698,5935,38.62485903422277,56.699224587843275,872587.6,10021663.06,56.54052580765755,75.24454650094232
637,865268,10006665,0,2562134,5884,37.7260616804526,56.699224587843275,872457.0,10021563.7,56.208468104498095,75.02439081179112
638,863491,9987374,0,2561575,5833,37.03436200902102,56.699224587843275,872326.97,10021470.57,55.97960820951851,74.80423512263994
639,868722,10050094,0,2586085,5782,44.59243332082819,58.146848110222635,872198.5,10021403.28,55.734929896710874,74.52351881040973
640,867090,10032150,0,2585537,5731,39.548191770186484,58.146848110222635,872072.0,10021352.94,55.551760261938014,74.24280249817953
641,865560,10015501,0,2586079,5681,47.36543092274791,58.146848110222635,871946.13,10021304.38,55.383107951821984,73.96208618594932
642,863782,9996241,0,2586079,5631,56.2491874998934,58.146848110222635,871821.51,10021266.62,55.24582729411142,73.68136987371912
643,869024,10059167,0,2611935,5581,65.19156683026175,81.85123510897475,871768.16,10022059.56,55.1368546752022,73.63769743147643
644,867333,10040735,0,2611935,5531,54.99722976429443,81.85123510897475,871646.23,10022055.97,54.822744038839595,73.48587027095517
645,865937,10025395,0,2610806,5481,60.974028489036755,72.98792800060207,871527.83,10022085.74,54.724172804424704,73.24541003935019
646,864173,10006035,0,2609689,5431,52.506245197512534,72.98792800060207,871408.44,10022101.15,54.44169552854592,73.0049498077452
647,862446,9987241,0,2609700,5381,55.72014398408928,63.326999363158876,871290.36,10022130.38,54.092393402296445,72.6678802897658
648,867721,10050754,0,2635795,5331,64.62135916987053,63.326999363158876,871173.49,10022186.15,53.71838232187147,72.0856589668574
649,865973,10031690,0,2635247,5281,55.241834900462514,63.326999363158876,871056.59,10022239.84,53.44519413861433,71.50343764394898
650,864322,10013497,0,2635789,5231,62.08089207097102,63.326999363158876,870939.67,10022286.01,53.301324461386336,70.92121632104057
651,862568,9994368,0,2635789,5181,69.77176046555984,63.326999363158876,870823.94,10022343.15,53.30010781982369,70.33899499813216
652,867831,10057671,0,2662146,5131,79.73102020462208,93.19519468960354,870709.54,10022426.1,53.29961332679167,70.28504839397186
653,866171,10039537,0,2662146,5081,65.90297801239291,93.19519468960354,870596.75,10022523.51,53.299701696130136,70.23110178981155
654,864697,10023478,0,2661045,5031,66.75358880181581,93.19519468960354,870484.79,10022626.63,53.33787636792669,70.17715518565123
655,862952,10004103,0,2659956,4981,66.06449997529056,93.19519468960354,870374.01,10022737.39,53.41034091630348,70.12320858149093
656,861200,9984966,0,2658877,4931,65.81774220762213,93.19519468960354,870194.56,10022048.93,53.38940951850036,70.20587873614708
657,866436,10047695,0,2683332,4881,75.4448432602659,93.65541127875568,870085.51,10022182.0,53.573780402374105,70.29315105669477
658,864749,10029258,0,2682275,4831,62.75077530234228,93.65541127875568,869975.63,10022302.5,53.60665739278657,70.56851304791778
659,863348,10014125,0,2682247,4781,67.12225761465135,77.0355939638475,869869.81,10022466.83,53.769730599489584,70.67767686599171
660,861682,9995725,0,2681183,4731,56.994813675429725,77.0355939638475,869696.03,10021837.36,53.74639254743906,70.75530493627882
661,866900,10058393,0,2707001,4681,66.04982899774406,75.41449207958364,869592.47,10022028.99,53.901329744942025,70.81672198772328
662,865285,10040905,0,2707491,4631,55.65643693895995,75.41449207958364,869488.58,10022213.77,54.00794230324023,70.87813903916775
663,863806,10024810,0,2706426,4581,64.2151358157654,75.41449207958364,869387.51,10022428.12,54.21407785278825,70.93955609061223
664,862083,10005672,0,2705372,4531,73.03231400597879,75.41449207958364,869287.81,10022651.74,54.52223317704287,71.0009731420567
665,860353,9986726,0,2704329,4481,82.5352212094651,75.41449207958364,869119.39,10022075.29,54.84648302602763,71.1106387218942
666,865648,10050055,0,2729305,4431,93.37093512132796,111.48864520549016,869021.27,10022319.43,55.34366649592974,71.5810458329908
667,864032,10032423,0,2728282,4381,76.30292661572125,111.48864520549016,868923.54,10022565.68,55.6421605397596,72.16615629007771
668,862534,10016273,0,2729295,4331,81.82394136094015,94.19666054681551,868828.85,10022846.13,56.043677925936464,72.57834690057788
669,860806,9997404,0,2729295,4281,67.720473254881,94.19666054681551,868665.56,10022328.5,56.22555153945696,72.88235484712096
670,866122,10061103,0,2756585,4231,77.52453110532221,85.92212320732392,868573.23,10022640.96,56.568107094703926,73.10361742026913
671,864527,10043615,0,2756585,4181,64.27029524160285,85.92212320732392,868480.48,10022943.21,56.73478372338416,73.39800616052547
672,863013,10027202,0,2756010,4131,54.96099604149469,85.92212320732392,868390.58,10023274.94,56.864293104366396,73.6923949007818
673,861313,10008546,0,2755440,4081,50.25519190806983,85.92212320732392,868231.86,10022802.63,56.86777015461185,73.97879658375727
674,859607,9989666,0,2754876,4031,46.563889716759746,85.92212320732392,868073.27,10022326.16,56.898612436937746,74.26519826673274
675,864883,10052974,0,2781302,3981,54.82372607945301,69.94724060606825,867982.46,10022644.57,56.996475003715304,74.46841012531269
676,863232,10034867,0,2780749,3931,47.33105046667826,69.94724060606825,867893.14,10022977.34,57.066694500839525,74.67162198389265
677,861910,10020448,0,2781296,3832,51.29691648752626,59.81056134317457,867808.46,10023357.9,57.13794308063077,74.74797661667398
678,860232,10002182,0,2781296,3783,44.79235139726525,59.81056134317457,867654.88,10022934.36,57.06383742302805,74.67748872021455
679,858532,9983553,0,2780720,3734,49.26277888783791,58.431559068088795,867501.95,10022516.11,57.10062854917173,74.59321080100428
680,863868,10047548,0,2807384,3685,44.51494217119116,58.431559068088795,867420.69,10022934.5,57.065981986732346,74.63780162620138
681,862214,10029167,0,2806294,3587,43.421898481895596,58.431559068088795,867340.63,10023359.97,57.077988877987266,74.68239245139848
682,860454,10009946,0,2805216,3490,42.412940984879135,58.431559068088795,867191.53,10022978.95,57.00096488136073,74.6747832806056
683,858734,9990924,0,2804148,3394,41.78321033007526,58.431559068088795,867043.07,10022600.34,56.981922848069374,74.6671741098127
684,864008,10054187,0,2830072,3201,49.71901017763122,64.098310697478,866962.89,10023021.79,57.05207915349758,74.7162324553137
685,862372,10036165,0,2829025,3158,43.56864732807084,64.098310697478,866884.73,10023460.11,57.076128190999114,74.7652908008147
686,861013,10021345,0,2828341,3066,47.754320423237765,56.42054608715004,866741.49,10023133.7,57.06355495659087,74.69759237033522
687,859335,10002917,0,2826639,2926,42.49669470932022,56.42054608715004,866598.92,10022814.12,57.060255957546104,74.62989393985573
688,857655,9984427,0,2825576,2886,45.60624580208328,52.55088473133203,866455.01,10022474.71,57.121682354238786,74.52349889581807
689,863005,10048708,0,2851647,2846,40.864083576368664,52.55088473133203,866382.5,10022973.15,57.100255408074936,74.5442889912084
690,861398,10030914,0,2850558,2659,39.67816906601087,52.55088473133203,866241.7,10022670.72,57.10943696839117,74.56507908659874
691,859666,10011698,0,2848899,2573,38.44181952541211,52.55088473133203,866102.08,10022376.43,57.129705566048735,74.58586918198908
692,857952,9992777,0,2847257,2537,37.625891606013774,52.55088473133203,865962.2,10022074.28,57.068734702092776,74.60665927737942
693,863235,10056304,0,2872476,2501,45.311672157808204,59.014637913873216,865893.33,10022604.54,57.00494808584647,74.69208690459517
694,861609,10038241,0,2870867,2416,40.264338175183305,59.014637913873216,865826.15,10023148.29,56.80639467488284,74.77751453181092
695,860198,10022823,0,2870713,2381,37.94415142490571,59.014637913873216,865692.92,10022916.17,56.49277733951837,74.5241718374258
696,858483,10003689,0,2868983,2199,35.84420408261434,59.014637913873216,865559.76,10022676.81,56.270708127444976,74.27082914304069
697,856764,9984696,0,2867270,1971,34.95121539519812,59.014637913873216,865424.54,10022412.39,55.9924394078923,74.13090117409182
698,862075,10048364,0,2892551,1894,42.55621549415203,55.77573976250623,865360.21,10022979.56,55.88211071115174,73.95858422362927
699,860511,10031023,0,2890872,1867,38.13085859031099,55.77573976250623,865228.24,10022752.23,55.640108688415566,73.73881437301164
700,858997,10014462,0,2891343,1840,39.02330449708058,55.77573976250623,865098.33,10022545.46,55.50214239483648,73.519044522394
701,857290,9995493,0,2890163,1813,39.41371035023592,55.77573976250623,864967.95,10022327.89,55.4274334515327,73.29927467177636
702,862568,10058884,0,2916728,1688,47.34440820668107,61.47663750615966,864908.25,10022938.93,55.43732466613743,73.13651379859525
703,860924,10040740,0,2915571,1614,41.723222863743764,61.47663750615966,864780.43,10022752.0,55.30876565052939,73.05532575244698
704,859571,10026110,0,2916180,1541,48.76229418699321,61.47663750615966,864656.34,10022607.91,55.32601643144503,72.97413770629869
705,857875,10007363,0,2915649,1469,55.73345999797676,61.47663750615966,864530.47,10022438.93,55.33019490305262,72.8929496601504
706,856232,9989333,0,2915123,1398,63.11758876999624,61.47663750615966,864405.83,10022280.8,55.317149333768015,72.81176161400212
707,861573,10053623,0,2943234,1377,72.63178034477251,85.15434900689556,864352.07,10022956.12,55.302164118178545,72.9673506828612
708,859957,10035967,0,2942719,1307,60.63304606254646,85.15434900689556,864230.08,10022831.1,55.065162427207696,72.79432019653314
709,858599,10021025,0,2943229,1287,61.640048796557956,85.15434900689556,864111.68,10022742.74,54.988278193906325,72.62128971020508
710,856885,10002124,0,2943229,1267,61.50039862829447,85.15434900689556,863990.11,10022617.22,54.83446732763501,72.44825922387702
711,855183,9983411,0,2943229,1247,61.6896088858509,85.15434900689556,863869.52,10022499.17,54.61440226971281,72.27522873754896
712,860477,10047261,0,2972664,1178,71.06954286753887,88.69292098344775,863749.63,10022395.77,54.37911173744578,72.09475853294032
713,858907,10030017,0,2972664,1159,59.54126743795721,88.69292098344775,863631.33,10022307.54,54.20422377090577,71.9142883283317
714,857380,10013251,0,2971496,1140,66.51670781500802,88.69292098344775,863512.78,10022214.93,54.1488554903822,71.73381812372307
715,855702,9994637,0,2970340,1072,74.14061970105462,88.69292098344775,863395.64,10022136.07,54.224063177822146,71.55334791911444
716,861038,10058936,0,2997761,1054,84.48376158658442,98.13483959882377,863349.86,10022896.59,54.44543543401934,71.46729690065956
717,859441,10041250,0,2996629,938,69.5371134875025,98.13483959882377,863236.22,10022859.92,54.42364793990572,71.55533240503445
718,858070,10026192,0,2995931,873,73.57167658563472,83.3021050621148,863125.93,10022859.42,54.559508804098456,71.49504056404223
719,856435,10008246,0,2994130,858,62.02236646178243,83.3021050621148,863014.28,10022841.51,54.531678908582656,71.57530888881803
720,854867,9990908,0,2994729,794,69.05121012545615,83.3021050621148,862904.12,10022839.33,54.66636376749365,71.65557721359384
