,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
1465,924929,10024519,0,80312,60388,0,999948,603497,24.098033427124427,925953.69,10025138.85,28.97987850954265
1466,924699,10022242,0,80312,60261,0,999948,602236,23.673125336832328,925921.87,10025006.32,28.962107673340153
1467,924477,10019999,0,80312,60102,0,999948,600657,23.515897157120023,925890.44,10024877.68,28.94909353369756
1468,924268,10017935,0,80312,59947,0,999948,599096,27.3358663153727,925859.18,10024750.4,28.97664732247972
1469,924047,10015751,0,80312,59793,0,999948,597551,30.765569128929258,925828.24,10024626.84,29.041677753052067
1470,923834,10013588,0,80312,59640,0,999948,596020,33.87083651647716,925797.42,10024503.21,29.14056729990559
1471,923616,10011451,0,80312,59486,0,999948,594504,36.67908981578919,925766.59,10024379.83,29.26895391955147
1472,923401,10009341,0,80312,59333,0,999948,593004,39.202101619737064,925735.6,10024256.0,29.423701767598033
1473,923148,10006819,0,80312,59186,0,999948,591518,41.457131847795665,925704.57,10024131.64,29.603112414575534
1474,922906,10004327,0,80312,59039,0,999948,590051,43.696913043538345,925673.51,10024005.16,29.807013089167143
1475,922651,10001854,0,80312,58892,0,999948,588593,45.93834088115853,925641.92,10023874.44,30.034917755627518
1476,922414,9999407,0,80312,58748,0,999948,587151,48.21187918530091,925610.24,10023741.95,30.287025141231066
1477,927456,10054297,0,80757,58896,0,1005493,588638,53.66385592608174,925631.05,10024179.17,30.56089900899592
1478,927157,10051374,0,80757,58751,0,1005493,587226,45.87401537176322,925651.23,10024609.91,30.72885955643798
1479,926910,10048829,0,80757,58615,0,1005493,585827,40.00241597027598,925671.38,10025039.31,30.813902347931112
1480,926683,10046572,0,80757,58461,0,1005493,584285,35.700954834849846,925691.92,10025472.15,30.833962540622416
1481,926433,10043999,0,80757,58310,0,1005493,582755,32.55349390391516,925712.52,10025905.03,30.80104622197621
1482,926224,10041938,0,80757,58155,0,1005493,581241,30.132449293422248,925733.55,10026342.79,30.722826017107444
1483,925974,10039452,0,80757,58006,0,1005493,579743,28.182876574027084,925703.03,10026222.99,30.569036023088817
1484,925752,10037222,0,80757,57841,0,1005493,578106,27.002451118961254,925673.34,10026111.44,30.455677846192273
1485,925538,10035148,0,80757,57679,0,1005493,576484,26.108981196363796,925644.27,10026005.74,30.37287237437476
1486,925336,10033099,0,80757,57519,0,1005493,574877,25.471322501145167,925615.71,10025905.51,30.31134807437418
1487,925117,10030930,0,80757,57357,0,1005493,573289,25.040143459569283,925587.65,10025810.59,30.268819559564104
1488,924918,10028957,0,80757,57203,0,1005493,571716,24.427228566679076,925559.84,10025717.82,30.237615887289373
1489,924722,10027007,0,80757,57045,0,1005493,570161,24.097395841027105,925532.63,10025631.18,30.21615203892015
1490,924533,10025112,0,80757,56892,0,1005493,568621,23.714389636954074,925505.7,10025546.82,30.20005515082654
1491,924306,10022881,0,80757,56734,0,1005493,567094,23.411926528985973,925478.65,10025462.44,30.18638668491189
1492,924120,10020971,0,80757,56584,0,1005493,565581,23.198434636062828,925452.13,10025382.51,30.175239893166378
1493,923927,10019044,0,80757,56439,0,1005493,564082,23.12681085008872,925426.07,10025306.51,30.168460839853637
1494,923745,10017223,0,80757,56289,0,1005493,562601,27.57643496577378,925400.39,10025234.35,30.209578707040045
1495,923556,10015405,0,80757,56142,0,1005493,561135,32.02829878783478,925375.26,10025168.18,30.298087359380688
1496,923333,10013220,0,80757,55996,0,1005493,559681,36.713679203681764,925350.15,10025102.88,30.435771197436562
1497,923146,10011440,0,80757,55850,0,1005493,558242,41.43747708627001,925325.6,10025043.64,30.621729926487227
1498,922939,10009296,0,80757,55711,0,1005493,556818,46.26888981027615,925301.15,10024984.49,30.835983180952617
1499,922736,10007347,0,80757,55569,0,1005493,555409,50.94088305380273,925276.92,10024928.22,31.080890884375457
1500,922487,10004820,0,80757,55425,0,1005493,554013,43.872328957018716,925252.82,10024872.9,31.24204441039095
1501,922282,10002714,0,80757,55291,0,1005493,552634,47.20938293119096,925228.84,10024818.41,31.424696484465507
1502,922055,10000437,0,80757,55152,0,1005493,551270,41.024012507035195,925205.05,10024764.83,31.535996019456174
1503,921830,9998181,0,80757,55019,0,1005493,549916,36.46550002599009,925181.5,10024714.15,31.59348463501415
1504,926956,10053475,0,81134,55407,0,1010122,553768,44.72886812903904,925211.74,10025241.63,31.725597815007646
1505,926647,10050412,0,81134,55258,0,1010122,552296,39.16798609366013,925241.39,10025763.44,31.79423120659079
1506,926428,10048201,0,81134,55115,0,1010122,550839,34.96844966930949,925220.3,10025735.05,31.76142595868429
1507,926182,10045813,0,81134,54968,0,1010122,549399,31.823568629701303,925200.05,10025714.37,31.73646226925
1508,925957,10043456,0,81134,54827,0,1010122,547971,29.6175381214182,925179.84,10025693.51,31.718962697399007
1509,925710,10041034,0,81134,54685,0,1010122,546555,27.92256594166126,925159.64,10025673.12,31.706926815785042
1510,925459,10038540,0,81134,54535,0,1010122,545060,26.745161684369364,925139.42,10025652.45,31.697733793922808
1511,925262,10036536,0,81134,54388,0,1010122,543580,25.83739101842449,925119.47,10025634.6,31.689870471323854
1512,925059,10034555,0,81134,54258,0,1010122,542307,25.119647741430306,925099.99,10025621.95,31.683844763728143
1513,924839,10032335,0,81134,54092,0,1010122,540659,24.945492938792306,925080.84,10025612.05,31.68326786321167
1514,924630,10030242,0,81134,53948,0,1010122,539212,24.563411666915442,925062.17,10025607.33,31.684543896926215
1515,924434,10028369,0,81134,53767,0,1010122,537410,24.086178494245083,925043.62,10025605.11,31.68277474227244
1516,924246,10026487,0,81134,53588,0,1010122,535627,23.647168481972415,925025.63,10025607.45,31.67836715137553
1517,924064,10024611,0,81134,53451,0,1010122,534240,23.355376361479312,925008.21,10025614.9,31.672244824151957
1518,923868,10022686,0,81134,53313,0,1010122,532873,23.09849197806919,924991.16,10025626.71,31.66707398835515
1519,923668,10020685,0,81134,53157,0,1010122,531329,23.16568099905577,924974.44,10025641.08,31.665697725504952
1520,923470,10018713,0,81134,53030,0,1010122,530015,25.471159735133135,924958.02,10025659.04,31.689918026564193
1521,923264,10016661,0,81134,52887,0,1010122,528610,27.351906933095457,924941.69,10025677.96,31.734914494485565
1522,923057,10014632,0,81134,52747,0,1010122,527216,28.890489164594605,924925.31,10025696.59,31.77689088542319
1523,922857,10012628,0,81134,52610,0,1010122,525838,30.134027134322032,924909.06,10025716.54,31.817628255278557
1524,922659,10010648,0,81134,52471,0,1010122,524474,31.12504466817203,924892.98,10025737.78,31.857800252142273
1525,922445,10008461,0,81134,52337,0,1010122,523124,31.890049959317068,924877.24,10025762.14,31.897887901529593
1526,922202,10006067,0,81134,52200,0,1010122,521788,32.561142948042075,924861.66,10025787.29,31.9368900064203
1527,921975,10003700,0,81134,52072,0,1010122,520465,33.24972797364448,924846.23,10025813.27,31.974866909239232
1528,921738,10001353,0,81134,51939,0,1010122,519153,33.95705456652029,924830.88,10025840.01,32.01173859983787
1529,921504,9999030,0,81134,51810,0,1010122,517856,34.688780725518484,924760.88,10025273.18,31.99413240370305
1530,926497,10053264,0,81554,51950,0,1015337,519249,40.79207131889554,924743.86,10025278.31,32.07212682779371
1531,926192,10050346,0,81554,51821,0,1015337,517975,36.42423277204018,924726.33,10025280.37,32.13299611614187
1532,925959,10047932,0,81554,51700,0,1015337,516716,32.93950957591098,924709.05,10025284.55,32.17470570378447
1533,925712,10045529,0,81554,51570,0,1015337,515472,30.32106687144073,924691.88,10025290.29,32.20632724141149
1534,925506,10043431,0,81554,51446,0,1015337,514239,28.36699823664764,924675.13,10025299.64,32.23045184826804
1535,925288,10041197,0,81554,51324,0,1015337,513017,26.943814679385063,924658.67,10025310.51,32.248771433403334
1536,925066,10038979,0,81554,51205,0,1015337,511807,25.94198607013017,924642.33,10025322.93,32.26419918468031
1537,924876,10037062,0,81554,51083,0,1015337,510608,25.18819071362741,924626.35,10025338.69,32.27743761301306
1538,924677,10035119,0,81554,50966,0,1015337,509425,24.856857320934843,924610.6,10025357.22,32.29131587646902
1539,924492,10033223,0,81554,50846,0,1015337,508250,24.559601469940752,924595.39,10025381.32,32.305069947649265
1540,924265,10030973,0,81554,50733,0,1015337,507087,24.17219963273187,924579.99,10025403.65,32.314633836591014
1541,924038,10028748,0,81554,50615,0,1015337,505935,23.796459537117812,924564.88,10025428.96,32.32132126111464
1542,923847,10026822,0,81554,50514,0,1015337,504935,23.586703559827324,924550.2,10025457.79,32.323329644669016
1543,923673,10025037,0,81554,50389,0,1015337,503670,23.427596730643973,924535.99,10025491.13,32.3265878605663
1544,923457,10022872,0,81554,50264,0,1015337,502417,23.237364214649645,924521.85,10025524.63,32.32828018272505
1545,923251,10020821,0,81554,50139,0,1015337,501175,23.052509361809314,924508.0,10025560.94,32.329166779189016
1546,923043,10018697,0,81554,50027,0,1015337,500052,22.956432712601224,924494.17,10025596.83,32.28733452217662
1547,922839,10016744,0,81554,49892,0,1015337,498730,22.992778579580254,924480.47,10025635.36,32.20712330730792
1548,922657,10014915,0,81554,49759,0,1015337,497423,23.927776086254905,924467.5,10025681.46,32.10042496321778
1549,922465,10012973,0,81554,49633,0,1015337,496128,24.557659048829272,924455.23,10025733.72,31.96488927932302
1550,922271,10011052,0,81554,49505,0,1015337,494844,24.994978289987422,924443.56,10025792.13,31.798950744274826
1551,922041,10008755,0,81554,49375,0,1015337,493575,25.274722395183506,924432.03,10025852.64,31.601075505480395
1552,921818,10006481,0,81554,49253,0,1015337,492319,25.571827626696184,924420.74,10025915.18,31.37100684559532
1553,921601,10004228,0,81554,49129,0,1015337,491076,25.885565322288482,924409.75,10025979.74,31.10823733280055
1554,921375,10001998,0,81554,49005,0,1015337,489845,26.209450260278114,924348.1,10025494.65,30.798951103888072
1555,921154,9999788,0,81554,48882,0,1015337,488625,26.549360469316035,924287.28,10025017.54,30.58008845287408
1556,926030,10053085,0,82066,48915,0,1021652,488944,33.32125393709198,924277.51,10025096.12,30.494324211423542
1557,925756,10050453,0,82066,48797,0,1021652,487750,30.65722309490808,924267.39,10025172.75,30.43049347459092
1558,925530,10048103,0,82066,48678,0,1021652,486565,28.61904074838298,924257.64,10025252.16,30.382095175551783
1559,925292,10045697,0,82066,48544,0,1021652,485216,27.10405647165138,924247.86,10025330.31,30.34427011460429
1560,925048,10043285,0,82066,48407,0,1021652,483878,26.153015385022243,924238.06,10025408.66,30.3177228984409
1561,924815,10041016,0,82066,48275,0,1021652,482557,25.246679862248683,924228.34,10025488.13,30.296627434657633
1562,924592,10038799,0,82066,48144,0,1021652,481256,24.56988574318764,924218.4,10025566.0,30.279487569423132
1563,924383,10036685,0,82066,48016,0,1021652,479965,24.27441323557937,924208.43,10025642.81,30.268958803635282
1564,924152,10034393,0,82066,47887,0,1021652,478686,23.916323130471273,924198.43,10025719.8,30.261927840374184
1565,923933,10032196,0,82066,47761,0,1021652,477420,23.552779210792593,924188.47,10025796.57,30.256475298210866
1566,923739,10030216,0,82066,47636,0,1021652,476163,23.487684712045812,924178.87,10025876.31,30.254620891963
1567,923526,10028167,0,82066,47525,0,1021652,475103,23.619783634536873,924169.36,10025957.99,30.255659756737167
1568,923328,10026116,0,82066,47406,0,1021652,473893,23.33387165344722,924159.96,10026039.8,30.215639810117914
1569,923128,10024118,0,82066,47247,0,1021652,472292,23.11186370868824,924150.77,10026123.47,30.139102755915506
1570,922929,10022141,0,82066,47089,0,1021652,470705,22.932253790586476,924141.72,10026209.0,30.029716928656597
1571,922725,10020055,0,82066,46932,0,1021652,469136,22.89660620832447,924132.81,10026295.04,29.89189209258195
1572,922518,10018015,0,82066,46775,0,1021652,467581,22.856523283694333,924123.98,10026381.78,29.728436309221525
1573,922329,10016164,0,82066,46621,0,1021652,466041,26.135046203001018,924115.79,10026475.23,29.575215452773577
1574,922134,10014166,0,82066,46470,0,1021652,464518,29.033775782706293,924108.07,10026573.62,29.428584080165262
1575,921939,10012195,0,82066,46320,0,1021652,463010,31.59222348130924,924100.95,10026677.03,29.285122906166766
1576,921739,10010246,0,82066,46169,0,1021652,461516,33.8384256035435,924094.2,10026785.42,29.14138837034919
1577,921547,10008320,0,82066,46020,0,1021652,460038,35.79824544779956,924035.11,10026325.65,28.96273226556637
1578,921315,10005996,0,82066,45873,0,1021652,458573,37.50335266691287,923976.69,10025871.87,28.87902563851787
1579,921089,10003702,0,82066,45731,0,1021652,457127,39.16909546877231,923918.48,10025420.6,28.870692433502832
1580,920858,10001426,0,82066,45581,0,1021652,455693,40.82479327982512,923860.23,10024969.14,28.921930817952585
1581,920635,9999172,0,82066,45442,0,1021652,454274,42.48122001764209,923802.25,10024520.87,29.021208079089853
1582,925775,10055503,0,82587,45474,0,1028207,454624,48.7701156244907,923797.76,10024656.52,29.207584742400535
1583,925493,10052639,0,82587,45316,0,1028207,453024,42.33908435987746,923792.95,10024788.39,29.349146820259044
1584,925274,10050485,0,82587,45162,0,1028207,451482,37.37343006247056,923788.17,10024921.02,29.452856609694138
1585,925060,10048362,0,82587,44968,0,1028207,449529,33.60952598814847,923783.39,10025053.16,29.527862057611983
1586,924854,10046323,0,82587,44788,0,1028207,447769,30.874875233925636,923778.57,10025185.4,29.58189758493979
1587,924645,10044198,0,82587,44619,0,1028207,446072,28.73898409534714,923773.85,10025318.08,29.618885991297567
1588,924415,10041862,0,82587,44464,0,1028207,444506,27.13520192693204,923768.82,10025447.13,29.645965724900098
1589,924184,10039640,0,82587,44284,0,1028207,442721,25.960886222716596,923763.44,10025573.46,29.66460062871699
1590,923966,10037326,0,82587,44149,0,1028207,441362,25.257732671496754,923757.77,10025695.6,29.680034059062418
1591,923737,10035071,0,82587,43993,0,1028207,439811,24.91020518481396,923752.08,10025817.5,29.6950168456207
1592,923555,10033247,0,82587,43841,0,1028207,438275,24.34932055527714,923746.43,10025940.26,29.706525704812844
1593,923371,10031437,0,82587,43688,0,1028207,436754,24.35249814272717,923740.87,10026064.19,29.71878257773923
1594,923184,10029564,0,82587,43536,0,1028207,435248,24.295488325660095,923735.26,10026187.6,29.685973111338093
1595,923009,10027874,0,82587,43385,0,1028207,433755,23.86403895078334,923729.79,10026312.29,29.604330512967575
1596,922809,10025868,0,82587,43240,0,1028207,432281,23.515131150745464,923724.55,10026438.77,29.472345032438216
1597,922599,10023794,0,82587,43090,0,1028207,430819,23.216123643957975,923719.08,10026562.31,29.290131498015093
1598,922425,10022042,0,82587,42951,0,1028207,429379,23.12946362498726,923713.94,10026689.77,29.058737236162205
1599,922220,10020003,0,82587,42805,0,1028207,427950,27.764623988279975,923708.78,10026816.33,28.82697464550698
1600,922019,10017990,0,82587,42667,0,1028207,426535,32.1901012108128,923704.1,10026948.03,28.71015236804492
1601,921816,10015996,0,82587,42524,0,1028207,425131,36.418549875670756,923699.44,10027080.85,28.60224403748971
1602,921573,10013570,0,82587,42383,0,1028207,423745,40.43082087586347,923694.62,10027212.18,28.596312121178
1603,921370,10011575,0,82587,42244,0,1028207,422372,44.45176997965007,923690.02,10027346.12,28.6761748207146
1604,921184,10009658,0,82587,42113,0,1028207,421013,48.276401413697414,923632.3,10026907.95,28.71165015356118
1605,920968,10007533,0,82587,41975,0,1028207,419669,51.9054125272379,923575.51,10026479.16,28.839024417896958
1606,920740,10005195,0,82587,41842,0,1028207,418337,55.48726837119027,923518.63,10026049.1,29.044212604915764
1607,920510,10002879,0,82587,41711,0,1028207,417017,59.18988102306221,923461.91,10025619.76,29.317875728849376
1608,920279,10000587,0,82587,41579,0,1028207,415710,63.06015741755414,923405.13,10025191.07,29.652301921810736
1609,920055,9998321,0,82587,41451,0,1028207,414420,67.11989475404569,923348.58,10024763.94,30.044275209934582
1610,925344,10056169,0,83025,41493,0,1033747,414826,73.19147540422017,923347.43,10024940.23,30.508738347133086
1611,925070,10053439,0,83025,41386,0,1033747,413761,60.59872080778972,923345.51,10025109.26,30.856351645026734
1612,924830,10051028,0,83025,41241,0,1033747,412303,51.051490494483716,923343.22,10025273.99,31.11567007255727
